Room,Day,Time,Lights_W,Fan_W,Laptop_W,Heater_W,Total_Energy_W
1,2,15,36.211049480349494,151.15606951663833,50.90210208898643,78.60141911751133,316.87064020348555
1,2,16,24.72864811,143.3217453587744,93.86130061262654,94.10188675769747,356.0135808409384
1,2,17,38.25360157272521,133.5345536064871,98.75930838092911,134.10797525098943,404.6554388111308
1,2,18,85.41856134495661,153.85570718007529,43.75355931136311,218.09566501422347,501.1234928506185
1,2,19,51.75496425233904,74.77575487500287,43.98160657604481,250.76091757747406,421.2732432808608
1,2,20,58.726411908352475,89.89373889311008,35.5978636035968,280.6130556738528,464.83107007891215
1,2,21,57.90391242705995,87.1352661194377,36.709908062022826,207.80840952128557,389.55749612980605
1,2,22,87.9789722661846,98.95755163400368,69.26737474532672,319.62163166693404,575.825530312449
1,2,23,88.43492290378042,98.03791035916771,18.652520051378715,394.7489187223995,599.8742720367263
1,2,24,6.8390417848940865,73.67522042848168,13.084085199098215,105.5432256964369,199.1415731089109
1,3,1,12.68048567988826,79.08154584283363,13.430506628611825,568.6082280690503,673.8007662203839
1,3,2,7.317224054095684,74.28307291318563,12.447254162523633,570.0939448000669,664.1414959298718
1,3,3,5.086418116180042,77.5773184537286,2.3617143893377612,447.5728106981377,532.5982616573841
1,3,4,5.1749126915807935,80.39331787473144,4.341639675882465,595.0680209462569,684.9778911884515
1,3,5,13.57474613876581,75.99928943143898,19.431865760252023,442.08025487023184,551.0861562006886
1,3,6,17.495624637994652,154.3946168187087,12.82015868260386,404.47456514380394,589.1849652831111
1,3,7,30.55379171313152,153.86860764258117,2.425111944231104,113.17867295091268,300.0261842508565
1,3,8,37.82389542625993,130.7356203936958,16.446233266788862,87.03090296923395,272.0366520559785
1,3,9,24.608339883820822,147.94830979351485,14.413226966391935,137.04718553764653,324.0170621813742
1,3,10,19.694551104380796,172.4147898933673,88.23787026750844,146.69826224674716,427.0454735120037
1,3,11,28.399609103327844,120.73854822584751,75.37290447110902,59.210359342178656,283.72142114246304
1,3,12,31.149745331841153,132.4502145397368,98.75766454898582,73.2813471294799,335.63897155004366
1,3,13,27.978512823199434,168.99679028504846,75.55565852370881,128.7258051384293,401.256766770386
1,3,14,24.69734720857239,178.78095313309595,79.55162679850902,143.36616526444328,426.3960924046206
1,3,15,32.57237174422988,167.73140294667823,83.5808588569518,72.45581870575957,356.3404522536195
1,3,16,15.797910521262741,160.16925918991956,69.99624032316848,102.56857828016827,348.531988314519
1,3,17,17.86375966384746,154.0119054820124,80.30086346830362,83.40873236866699,335.58526098283045
1,3,18,67.220250210768,161.0330960517202,63.36887895263751,387.9176401314885,679.5398653466142
1,3,19,90.47591788123034,62.764407816567704,60.55904153548435,393.91635771131473,607.7157249445971
1,3,20,96.0117084345772,62.972037684646864,50.438228195679606,218.25515454791832,427.677128862822
1,3,21,59.212508770103554,90.92229105667475,54.814406698240035,320.27093434949575,525.2201408745141
1,3,22,92.90183954337398,93.70069842587205,62.81599429753862,381.84861371792573,631.2671459847104
1,3,23,56.1422327602889,76.80593245147884,16.75278549241115,313.8115358062902,463.51248651046905
1,3,24,12.436986706337029,80.55773277801745,2.840826350774215,93.24258819402368,189.07813402915238
1,4,1,7.233260905525821,78.49914217541031,4.765890936722039,461.1406426771117,551.6389366947699
1,4,2,12.974019371884065,76.05558510955026,4.8023810450118765,569.8971689585419,663.7291544849882
1,4,3,7.455597914533274,80.81950180548017,6.2231525319295855,448.9650480646104,543.4633003165534
1,4,4,8.166214343182457,97.25205406184573,1.2982456250027985,434.2764690872394,540.9929831172703
1,4,5,11.826774218763196,97.14003605234721,1.553192909946346,435.1152208666943,545.6352240477511
1,4,6,39.1635935584128,120.78976785728685,1.058179154618475,550.1973273243469,711.208867894665
1,4,7,28.060830799457836,122.35890718554838,1.3105489840309659,137.4278530174493,289.1581399864865
1,4,8,35.831280350031925,172.67047968083622,8.297365039342605,75.6025508016219,292.40167587183265
1,4,9,17.354787261476076,124.07126184038508,7.509271582751708,110.95143653944166,259.8867572240545
1,4,10,38.70102489595087,174.2228295836087,93.16047581808692,139.09703422514656,445.18136452279305
1,4,11,20.284893990896137,150.32344201584164,91.90449556249384,100.76743612175511,363.2802676909867
1,4,12,11.789163813992573,122.94836364511735,79.83815653542376,131.2563686461137,345.83205264064736
1,4,13,15.98201629412651,133.25866076723028,56.81929523272501,68.06250904415015,274.122481338232
1,4,14,17.5867944834386,157.72930973160857,66.37712089386933,127.11192065366232,368.80514576257883
1,4,15,32.88291807419672,125.49756863223138,66.12604159303518,86.31362333285036,310.82015163231364
1,4,16,22.173079333323646,166.8930404071218,66.73567749724498,71.42155489128157,327.223352128972
1,4,17,25.05561401419096,147.86618819007063,91.87780623936217,96.92700288942027,361.72661133304405
1,4,18,67.56091421299618,125.84885355028734,31.063490363468564,243.49798354760324,467.9712416743553
1,4,19,55.15470122167145,74.87898942759114,59.00581272377809,242.89320290091112,431.9327062739518
1,4,20,62.079599981976806,98.36874739183527,46.13190130410647,366.88050131343357,573.4607499913521
1,4,21,57.17380874628693,99.54798193616031,32.46106449799012,365.8870498244699,555.0699050049072
1,4,22,54.4613380010117,91.17299110639095,38.54575807007211,337.72138878100895,521.9014759584837
1,4,23,78.92431665433514,78.23910705394233,16.70965350725896,361.07607095668243,534.9491481722189
1,4,24,8.171968246005349,65.26712342979413,7.9819467907629065,140.03439599483812,221.4554344614005
1,5,1,11.54254099897529,75.52284178364609,18.583592202168205,451.854394834859,557.5033698196486
1,5,2,5.400050884922532,61.90377292162503,19.1707157555935,448.6615983759617,535.1361379381028
1,5,3,6.125492146495645,73.6982755870433,12.400265348048798,570.2307029663605,662.4547360479482
1,5,4,7.399788949175159,67.66975474821997,9.926495321395794,546.4308105800945,631.4268495988855
1,5,5,11.092802804238856,97.01774293262463,13.065509271967635,588.8062550308136,709.9823100396447
1,5,6,21.331392060699887,162.12926159869107,0.36856374997837893,463.2386097799713,647.0678271893406
1,5,7,19.814888277815257,170.31897996315587,5.284769467038588,127.41588101258304,322.83451872059277
1,5,8,33.67928809912148,164.95177307836948,8.461668928467155,74.7102902967693,281.8030204027274
1,5,9,24.599596167659755,152.97231649825096,15.805168253615465,82.5790450495777,275.9561259691039
1,5,10,22.21829505113643,159.4204091562149,74.37475573303092,145.70141005343214,401.71486999381443
1,5,11,34.2347457580195,152.39571261451175,64.77335979067372,114.57735798174143,365.9811761449464
1,5,12,19.688446464958663,149.6150404902477,71.76137593732625,102.65956214873212,343.72442504126474
1,5,13,21.03341395293619,145.38056564832758,93.90625973209941,102.18111647136736,362.50135580473057
1,5,14,17.89433783335326,147.85556926122754,53.016856364759775,114.14799604197773,332.9147595013183
1,5,15,11.561729266268724,161.40357262335846,80.06240678642438,149.9208376130029,402.94854628905443
1,5,16,39.78243084142565,123.85963059172451,86.84359217549473,66.92400503400657,317.4096586426515
1,5,17,33.22320765102624,147.14534801944646,98.38849111979772,103.22448720086678,381.9815339911372
1,5,18,92.96148011293049,133.12405104442325,38.27302379294854,292.7559826709761,557.1145376212784
1,5,19,83.26567820717135,72.8019760036657,33.67898920228831,286.9501191312347,476.69676254436007
1,5,20,54.635728606323894,91.30059367633683,34.60679631232742,312.80745674713876,493.35057534212694
1,5,21,80.64327856308681,75.70429917382336,47.39686148881877,389.9813986220736,593.7258378478025
1,5,22,74.1935620027281,83.12545722765086,33.44390769618175,350.3174673748964,541.0803943014571
1,5,23,63.56155541539961,99.07845442259108,16.00151516339713,246.31372034919087,424.9552453505787
1,5,24,9.426911139883948,76.48879204442413,15.294558860668737,80.76726117011208,181.9775232150889
1,6,1,9.821747584684637,71.48771362573548,17.999675806019873,452.8587015364351,552.1678385528751
1,6,2,13.539606897766843,79.03461059838139,17.895461057576885,426.8673520323444,537.3370305860695
1,6,3,10.136948775015613,93.88491454379587,13.532781038390418,510.3371223289974,627.8917666861993
1,6,4,12.462967965726397,76.10004862784993,2.513182671327674,525.8520776587354,616.9282769236394
1,6,5,10.949902575020804,78.93280177462913,5.816411830536577,549.9969890975556,645.696105277742
1,6,6,24.41863872027431,144.39760762692407,8.562672738671289,531.5418713157502,708.9207904016199
1,6,7,11.272022499213712,124.85716982347178,18.183504411139477,112.48748644881093,266.8001831826359
1,6,8,31.12349223944175,120.02087291568999,5.441907688425809,126.3398358171406,282.9261086606981
1,6,9,17.954300288937294,171.61526598739218,14.729161507148152,148.88961287852607,353.1883406620037
1,6,10,11.81095167348215,144.34227599527932,83.93415133699523,71.04466707211174,311.13204607786844
1,6,11,34.28078490049901,157.5190821239257,50.17262011439777,99.23996885304399,341.2124559918665
1,6,12,32.087704182852804,143.9425289504718,69.48125871370777,117.1105154506787,362.6220072977111
1,6,13,34.99054135521358,135.89119818579726,59.928159507126196,118.39422749453483,349.2041265426719
1,6,14,21.384337282779715,177.0665127451695,71.48187839074231,139.13170358342248,409.064432002114
1,6,15,34.709428449885934,164.39991663211907,91.96164776943249,67.0054016997575,358.076394551195
1,6,16,18.201955963884757,131.38114136496114,86.80646486679458,52.006574270006645,288.39613646564715
1,6,17,26.274063466551528,166.560431466404,75.68159144330255,129.64285895945642,398.15894533571446
1,6,18,56.991349200613,178.6111094343492,54.13792297242169,227.28143150831295,517.0218131156969
1,6,19,86.08126071292574,75.75492484013179,64.16019315491334,227.18167232638712,453.17805103435796
1,6,20,90.35466990416953,65.52651303905857,47.52068291221928,358.3525751540974,561.7544410095447
1,6,21,83.10199763730232,93.15328915328129,57.13914189172057,373.3199962638708,606.714424946175
1,6,22,98.80694141800669,94.0438403314859,48.504647204406346,236.38378702304425,477.73921597694317
1,6,23,99.80187146785843,89.33827526545511,4.354498159270106,338.8097163477257,532.3043612403094
1,6,24,12.123612825815503,92.12499868749232,19.136086579170897,128.37271317395388,251.7574112664326
1,7,1,10.891797789259961,73.63805288788292,18.691177634716606,564.5234323790482,667.7444606909078
1,7,2,6.977980556475481,86.18832463792289,14.70157232993251,454.7613533623143,562.6292308866452
1,7,3,10.653554484647387,74.27146827770602,15.434719674763864,512.8451815879981,613.2049240251154
1,7,4,13.731130435752961,98.78443307405405,1.7968002175222675,504.5255415097407,618.83790523707
1,7,5,13.61899747254962,63.56322462874741,9.544216077783796,579.9681842816912,666.6946224607719
1,7,6,38.76762878711226,162.46400576560293,18.677847450091,576.2166577302237,796.12613973303
1,7,7,25.229621667450964,147.94279832345882,14.118550155426346,101.07115727362398,288.3621274199601
1,7,8,38.287673007918606,140.174199744241,16.231831116861,84.40804623622313,279.10175010524375
1,7,9,14.832459754927523,178.55519991475373,8.6953755068064,69.70720638395517,271.79024156044284
1,7,10,25.42827808111526,155.68265503666206,75.77316833063239,133.2150126692514,390.0991141176611
1,7,11,18.310653460470668,124.79968601983717,68.71702551686506,122.63426943617036,334.46163443334325
1,7,12,26.374696548611222,171.9696495492703,53.62319855640795,96.95225348227905,348.9197981365685
1,7,13,35.82842052498538,120.38087546625228,53.27005491188936,111.76741246528516,321.2467633684122
1,7,14,34.34575755108881,121.61814605968033,69.43614750732918,111.2637125975701,336.66376371566844
1,7,15,37.190102433248065,154.54728700657907,59.053082126866656,52.47545827690132,303.26592984359513
1,7,16,12.666969263303702,139.66415230335636,84.82570329427475,121.0525163511698,358.2093412121046
1,7,17,39.03931525184166,147.9043731817017,59.592619906589924,146.82118602260562,393.35749436273886
1,7,18,68.83593021997547,168.33888795088893,43.818565882561956,324.8648554654232,605.8582395188496
1,7,19,56.06830527157012,99.43014717136867,49.25263568794133,379.82962364535354,584.5807117762337
1,7,20,67.95080674753535,70.96626037319238,47.734859005318214,274.0193507397563,460.67127686580227
1,7,21,80.80107766424128,60.586209160597036,37.89214339694966,319.50215758198016,498.78158780376816
1,7,22,87.59838607002521,90.84699221051085,48.6064105426213,231.80173585543443,458.8535246785918
1,7,23,53.22413582592517,87.90771677560846,8.106970907228629,343.76139467398787,493.00021818275013
1,7,24,10.491566675012967,62.57127212190986,11.804707502276155,87.73579003325477,172.60333633245375
2,1,1,8.116216500492618,89.91378836600973,17.787642920451784,493.1686895968751,608.9863373838292
2,1,2,11.96099583329693,63.929197425665606,18.29677895887954,412.66094641710515,506.84791863494723
2,1,3,7.305288654937051,76.97595039373321,10.657374478074097,457.57403962574534,552.5126531524897
2,1,4,10.742616191200113,72.58774470314899,1.9611019843447908,443.86967703939,529.1611399180839
2,1,5,11.390337164916621,73.746251809282,15.697975022179143,410.49480303131776,511.3293670276955
2,1,6,17.790103934762858,176.3179028943487,5.56470483774034,435.405698108566,635.0784097754179
2,1,7,32.211681543454134,149.53704322344942,5.092932737054352,107.46310296555441,294.3047604695123
2,1,8,20.786138326260698,165.43614749084557,9.477027164437752,70.65038540751266,266.3496983890567
2,1,9,14.187440659418655,142.185239657227,13.092718783987687,67.98853429692372,237.45393339755705
2,1,10,39.05950711033144,136.09451965268613,82.25552024744539,88.16850010945784,345.57804711992077
2,1,11,15.733869706347527,138.31866797251988,80.25845071279676,82.029424339885,316.3404127315491
2,1,12,26.615733245066842,138.11479460293253,87.27013191377625,136.56675897993142,388.56741874170706
2,1,13,23.250869490554635,138.7097302570433,54.257936688505474,93.94948358688796,310.1680200229914
2,1,14,29.273501826116476,138.5695958419024,71.20349583033564,81.64065577516428,320.6872492735188
2,1,15,28.579181784926007,123.83820285810931,96.42083564226542,92.76536616391836,341.6035864492191
2,1,16,17.439668449260683,122.75153046982891,66.14377528233888,71.39225816976757,277.72723237119607
2,1,17,25.776552471721722,162.98427245197013,87.80689625806494,134.51883932682227,411.08656050857905
2,1,18,96.32075970886754,144.13027953800244,37.78142555745178,319.579215153444,597.8116799577658
2,1,19,97.36463152711138,75.2627516003345,63.498826466399045,237.85202191631814,473.978231510163
2,1,20,98.21190205455841,70.06915436225488,42.77663683287624,211.70492515871527,422.7626184084048
2,1,21,87.83062913367327,82.15896649299918,54.998928297961115,310.8103829406019,535.7989068652355
2,1,22,90.35261897792287,75.50546321739178,48.09146945078564,314.1471781603574,528.0967298064577
2,1,23,86.70502542245913,93.84268278553829,2.9883557109414216,256.579464478241,440.1155283971798
2,1,24,10.55117369764104,86.9184493946973,0.49986007097703844,86.11864682501059,184.08812998832596
2,2,1,8.562917411770387,97.35456240138569,12.559121716685262,495.5467652554962,614.0233667853375
2,2,2,6.969466297703164,79.7236419944662,6.854121133629825,402.6507654579884,496.1979948837876
2,2,3,5.254772572387479,98.51655792926869,19.135330539896426,593.7414676294716,716.6481286710242
2,2,4,6.500836306979439,99.33221784138587,9.971721887742518,586.7511565900832,702.555932626191
2,2,5,7.958935987498075,81.08635715665328,14.986310585495229,449.53596703723167,553.5675707668782
2,2,6,10.396757647364739,120.49852111486608,1.6047388949309105,495.91556557304347,628.4155832302051
2,2,7,20.885245036396743,129.32354729109036,5.335072644600965,114.97181119539488,270.515676167483
2,2,8,16.97087731730482,165.89264264574302,2.5250560790392806,119.38504654241639,304.7736225845035
2,2,9,17.32670077759475,129.8356792038018,6.783616611419852,58.03372367647431,211.97972026929068
2,2,10,19.82372449489712,137.8157574711592,67.75464089421374,119.15630325322604,344.5504261134961
2,2,11,18.16069574051738,145.31213720053503,80.99771343742508,139.60295941989423,384.0735057983717
2,2,12,25.980253595566893,177.60277743202923,59.063343973235064,81.21226335214456,343.85863835297573
2,2,13,14.779433313699197,137.78119518173892,72.26867528683839,60.15366239843605,284.98296618071254
2,2,14,34.609884944408336,167.00594137668566,79.86976624694088,126.46042161117758,407.9460141792125
2,2,15,22.99626260309676,156.18115770879876,94.62168431056301,94.62152924400522,368.4206338664638
2,2,16,17.541051282986544,155.2217405898959,81.35605377113437,117.71596892343061,371.83481456744744
2,2,17,31.95579094368493,148.52882311584838,60.585034034316934,119.3172938733893,360.3869419672396
2,2,18,53.32284651566972,173.26329483672222,41.488650623419495,264.5041481483664,532.5789401241778
2,2,19,92.12040472240297,60.52024999571579,39.9614421122849,275.3729501219193,467.97504695232294
2,2,20,92.54200432176737,97.97737292013684,43.53592870924446,360.67588881114915,594.7311947622978
2,2,21,51.33783707778743,65.55948911786857,62.93250623048501,261.44311875037783,441.27295117651886
2,2,22,96.11138681062631,72.2337324413349,31.705700428720252,355.95588824733215,556.0067079280136
2,2,23,77.07003407555922,77.83630189523305,13.404115845541988,268.26285688223453,436.5733086985688
2,2,24,6.130235682050168,95.64270955203759,4.928948559424365,127.56280331820933,234.26469711172146
2,3,1,9.188136018333815,84.07952386370268,2.7287277956421296,501.51887350908976,597.5152611867684
2,3,2,12.295904507586021,86.22542784771872,7.607450208610329,482.03934210257034,588.1681246664854
2,3,3,10.280722422831214,86.2304654037492,7.080668029183408,474.24213142971087,577.8339872854747
2,3,4,11.93320648022556,60.85377704253864,13.35595467487525,426.22997632840736,512.3729145260468
2,3,5,14.974166581717578,93.86582140934141,0.8449037152622618,491.2125142059711,600.8974059122924
2,3,6,14.142614074337168,136.9008821561385,5.458444668467337,572.53956629383,729.041507192773
2,3,7,28.7445890300916,158.07144556431302,6.6946042288788625,50.32485757570642,243.8354963989899
2,3,8,11.042275331300823,173.24010192007188,14.216647031351261,108.92914792410429,307.42817220682826
2,3,9,25.214307845181473,162.88675022776025,8.496882889973612,65.872453872457,262.47039483537236
2,3,10,15.258178276599823,145.5909088652905,92.77933876492116,149.13695682699378,402.76538273380527
2,3,11,32.750983100345906,138.98479554354148,96.14390103748177,71.00087022590372,338.8805499072729
2,3,12,21.71205482691237,145.74608199762486,85.93824922355326,109.2756356960929,362.67202174418344
2,3,13,25.553687014148412,165.69348948496423,50.43049905423801,134.62604638736474,376.3037219407154
2,3,14,37.91314883187785,170.36528255847202,88.28047930036516,128.80483148582837,425.3637421765434
2,3,15,23.307183756899843,168.46872705646246,51.3092139002299,103.23661248300414,346.32173719659636
2,3,16,27.972053704905786,125.63149683990821,96.11064014414526,120.65997084391223,370.3741615328715
2,3,17,36.60602130792121,167.4383423259773,82.40161899975617,108.17811107325899,394.6240937069137
2,3,18,67.43858352165296,145.11941575838338,63.670152021825174,257.7288884640062,533.9570397658678
2,3,19,88.07188868582429,86.20003614975695,63.93344515704571,264.1733250461124,502.37869503873935
2,3,20,99.55344880564175,69.3678405424173,31.666378862402816,226.8822480367673,427.46991624722915
2,3,21,99.54142011756255,85.38893007185503,46.655294025942354,224.29318323488258,455.8788274502425
2,3,22,54.05078289159261,94.8601259554062,43.08016998151945,247.67089897679617,439.66197780531445
2,3,23,78.3291177280337,64.06928484489974,10.11727472420938,278.86264098849017,431.378318285633
2,3,24,8.175205889086719,92.32753957771976,14.71217691694565,121.57773068434301,236.79265306809515
2,4,1,9.909640816407684,63.51265140863044,9.49431626610167,530.0804223154973,612.9970308066371
2,4,2,8.506811300590474,83.23803472231143,10.043136104950495,542.2389215831129,644.0269037109653
2,4,3,9.042790855161424,78.63536052873334,0.8731451940419843,529.4513240837377,618.0026206616745
2,4,4,9.813169038213767,97.33734185706061,4.4211988110861355,548.8620387572785,660.433748463639
2,4,5,11.904969018317534,63.34069905755527,10.52316277786849,521.5258096262424,607.2946404799837
2,4,6,13.481113915055651,126.17808412990969,19.38690851627281,599.9623399539147,759.0084465151529
2,4,7,33.05077904304416,132.47502081542353,8.97645187313746,139.471051834465,313.9733035660701
2,4,8,26.955583787796723,145.50158838876698,5.8804999497509165,138.70367903034582,317.0413511566604
2,4,9,31.586070279631528,175.0760938559148,17.007362309976003,112.10435674384262,335.77388318936494
2,4,10,17.823061311531887,169.0955186422313,56.47023590259245,105.59975123361593,348.9885670899715
2,4,11,15.203177859400217,134.95587122541517,91.33810643815919,114.91050271194705,356.40765823492166
2,4,12,36.410652818792634,153.36928208260585,50.46534357636976,109.92742471888373,350.172703196652
2,4,13,30.305287123409926,161.54921097035123,71.895288695268,65.81502338259365,329.5648101716228
2,4,14,22.925011520646873,169.35180911917143,58.02933326008546,144.24139037128703,394.54754427119076
2,4,15,14.947210418920822,132.48869766751716,60.32261381739528,142.57372702358447,350.3322489274177
2,4,16,19.63229906806704,165.11426282726003,93.69901403899834,92.45856745045512,370.9041433847806
2,4,17,37.36873288197502,137.39322626366018,71.91813172513126,140.18742461589204,386.86751548665853
2,4,18,55.449978255907965,149.33184108536275,61.76699444621575,359.57651995470155,626.125333742188
2,4,19,60.493773499994774,83.43104812003716,30.80106109122059,203.8284961000526,378.5543788113051
2,4,20,57.867685571979834,91.10641965469341,33.06230295567998,332.5435842904716,514.5799924728249
2,4,21,76.03640083925042,84.00908173501168,37.88743345427079,219.78254564889457,417.71546167742747
2,4,22,88.22887423655956,78.00318531554237,64.94554782088042,242.01534729918734,473.19295467216966
2,4,23,71.09760619948936,77.59047333149655,6.941363733376329,341.85132339317306,497.48076665753536
2,4,24,14.962711264561099,68.34391577327148,14.482569168013125,136.82690959519397,234.61610580103968
2,5,1,13.846027741500134,92.40369577882382,14.529217192261557,582.8970355313728,703.6759762439583
2,5,2,5.446263260523198,68.67131685488565,6.760600271418557,477.9501055123544,558.8282858991818
2,5,3,13.082817524890423,67.2716229331617,4.869839187942113,484.99073053249776,570.215010178492
2,5,4,9.367004377255247,89.7245929163891,14.939835705875126,562.5222202341497,676.5536532336691
2,5,5,6.148433910124639,99.22690070171177,3.91278171019521,463.264715610087,572.5528319321186
2,5,6,30.0350475073527,173.22760362306846,14.674550231861033,573.5676774549765,791.5048788172587
2,5,7,38.04266056347664,123.76876552968913,4.144340096872368,89.17244555308721,255.12821174312535
2,5,8,26.43102886444879,155.88838852217586,7.3598101086239165,139.0565541195016,328.7357816147502
2,5,9,19.787387531699594,128.54999613083183,9.653076074444902,79.6988991898997,237.68935892687603
2,5,10,32.15684780687931,158.91252497147292,85.90631599117852,112.68981254555439,389.6655013150851
2,5,11,26.771733516258767,176.5233346468571,63.09522319949486,141.9608788003792,408.35117016298994
2,5,12,25.13911452616307,126.77050600556159,61.58355351123359,135.24629128510117,348.7394653280594
2,5,13,35.537685321576355,151.63865452190015,58.84867213910732,64.41391041136123,310.43892239394506
2,5,14,20.81636730045198,142.52048902727097,63.322029969829295,92.48901351627956,319.1478998138318
2,5,15,26.98485844044853,164.96986141788182,56.59591334723707,147.90760109400173,396.45823429956914
2,5,16,29.43912794288669,149.1361099971661,68.60021434682672,139.2526322047431,386.4280844916226
2,5,17,21.946025539279,159.3017694808231,54.11315505042736,144.63891423542503,379.9998643059545
2,5,18,76.17598581071763,166.4957341555414,44.7203096955611,200.89133067182138,488.28336033364155
2,5,19,56.0944195368788,97.16346489382522,44.26054367015496,265.61154889293573,463.1299769937947
2,5,20,95.0759183504423,72.11886880122438,32.32141958209242,267.76445280408484,467.2806595378439
2,5,21,80.73180962899134,64.68075862900972,49.26836457165193,209.67075492146233,404.3516877511153
2,5,22,56.4230380442176,63.114240701335504,34.935361444743734,393.58573802495255,548.0583782152494
2,5,23,96.48682246268532,61.16919788776174,17.328763873594514,341.4841705726983,516.4689547967399
2,5,24,7.657297240139922,66.12016019533095,7.991931742739009,148.77349760311296,230.54288678132286
2,6,1,7.182276012838442,86.84076348882239,14.574057779884473,417.3564132420584,525.9535105236037
2,6,2,14.691808695725436,70.23170822555159,14.808979062038382,506.7475703250735,606.4800663083889
2,6,3,12.395869820653342,95.53870566786058,17.978671248052702,554.8187408144008,680.7319875509675
2,6,4,5.988476896448187,65.4689487283538,18.14969288891288,438.41208117585484,528.0191996895697
2,6,5,14.877461272854951,87.03951390049718,16.358036352696676,593.4778080971383,711.7528196231872
2,6,6,25.811275309591505,161.81289087252966,3.223986820476037,439.9838240970805,630.8319770996777
2,6,7,14.666693294058385,168.13970530379075,15.994131119538892,63.91806333246335,262.7185930498514
2,6,8,18.27783432841705,165.78044102050313,3.6442868540566,110.46326400825939,298.16582621123615
2,6,9,28.519582278569974,124.99976762905857,14.593858467034162,149.05509103842758,317.16829941309027
2,6,10,24.898669441535127,174.83024931680978,59.97367380986384,54.57174181817231,314.27433438638104
2,6,11,23.56591169664525,168.94313515211854,80.7125963577302,79.8776576873548,353.09930089384886
2,6,12,25.398999646457057,175.98033486269267,83.64985459517408,101.03059916146469,386.0597882657885
2,6,13,35.39694819100093,174.1617933705839,92.17691005866564,113.46405419158557,415.199705811836
2,6,14,38.92547294791794,139.90350429653617,87.54240410234812,118.73503373389546,385.1064150806977
2,6,15,37.199401615762014,143.83986457160276,60.549819165777365,138.17018111896982,379.75926647211196
